timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packet_count,duration_ms,connection_rate,label
2026-08-07 18:30:32,192.168.5.221,200.243.97.120,56856,25,TCP,6183.11,14728.89,55,945.54,2.35,normal
2026-08-07 06:20:06,192.168.0.141,136.201.123.67,42119,443,TCP,4018.61,18479.86,62,1111.12,3.09,normal
2026-08-07 12:24:36,192.168.1.198,89.62.13.225,11701,443,TCP,3885.72,13027.65,18,581.38,1.9,normal
2026-08-04 09:06:04,90.37.209.149,192.168.0.193,64144,21,TCP,204.15,155.68,8,76.07,29.99,brute_force
2026-08-06 17:37:32,192.168.3.104,219.57.15.83,34348,3306,UDP,8503.98,9144.34,35,1761.92,1.52,normal
2026-08-09 18:58:16,192.168.3.163,185.251.115.114,52128,80,UDP,763.3,20347.37,52,648.37,2.12,normal
2026-08-06 06:36:44,192.168.1.181,197.253.244.16,35591,3306,TCP,2777.25,21575.34,53,1115.73,2.11,normal
2026-08-10 08:17:21,192.168.5.131,192.168.5.229,31833,22,TCP,1382.99,15033.52,33,764.23,3.07,normal
2026-08-09 00:45:07,192.168.4.19,86.226.92.243,63524,443,TCP,717129.92,631.37,394,57958.68,0.89,data_exfiltration
2026-08-07 12:53:18,192.168.3.156,192.168.0.164,38961,443,TCP,7386.49,11801.0,35,919.02,0.49,normal
2026-08-10 09:57:57,192.168.0.47,141.7.187.201,24085,8080,UDP,1741.25,14700.54,31,932.42,1.19,normal
2026-08-08 20:06:59,192.168.2.239,190.128.14.203,10374,22,ICMP,4460.01,18840.42,21,648.09,2.3,normal
2026-08-10 13:02:51,192.168.4.83,192.168.4.133,59065,21,TCP,5094.39,15560.32,43,646.94,0.95,normal
2026-08-05 06:55:19,192.168.4.157,211.31.166.105,47739,5432,ICMP,4053.4,14686.81,35,669.58,2.38,normal
2026-08-08 18:12:11,192.168.5.156,192.168.3.154,25912,5432,ICMP,4756.14,15921.89,44,1274.82,3.22,normal
2026-08-09 12:40:53,192.168.5.121,192.168.5.229,19877,25,TCP,3177.6,20000.0,23,888.22,3.22,normal
2026-08-09 22:46:14,192.168.5.216,185.128.149.166,9542,5432,UDP,5032.31,12338.36,27,542.73,2.7,normal
2026-08-10 16:30:38,192.168.2.156,97.115.154.83,17399,21,TCP,1480.15,9992.82,50,709.37,0.93,normal
2026-08-10 14:52:59,192.168.5.191,149.8.121.27,16740,5432,UDP,1002.53,19978.64,45,697.0,0.52,normal
2026-08-07 10:00:03,192.168.5.187,192.168.2.241,44304,21,TCP,1941.88,18702.93,52,261.67,2.58,normal
2026-08-06 13:39:53,192.168.3.12,192.168.3.115,6237,25,TCP,4430.71,20072.19,47,1062.91,2.44,normal
2026-08-05 22:22:29,192.168.1.165,167.93.88.11,57898,8080,TCP,39522.4,261.35,386,86320.81,1.14,data_exfiltration
2026-08-07 17:56:12,192.168.1.161,180.241.8.42,46901,5432,TCP,4215.45,8047.24,24,10.0,0.92,normal
2026-08-09 13:41:58,95.166.220.116,192.168.1.38,54739,3306,UDP,176.41,0.0,179,33.19,106.62,ddos
2026-08-08 12:25:50,192.168.4.234,192.168.3.252,19867,3306,TCP,5091.24,1764.39,28,509.79,3.19,normal
2026-08-05 09:09:42,192.168.2.254,5.7.95.131,20334,22,TCP,5496.13,13749.04,35,1157.2,1.91,normal
2026-08-10 15:28:04,192.168.0.195,192.168.0.215,44110,443,TCP,5521.75,16701.75,19,1637.52,1.01,normal
2026-08-05 15:35:02,192.168.2.153,213.219.69.6,40538,3306,UDP,2923.75,9206.55,38,534.01,0.46,normal
2026-08-07 12:39:54,192.168.2.211,6.155.226.137,43770,25,TCP,7107.45,29562.4,28,1290.43,1.91,normal
2026-08-09 22:04:40,192.168.4.232,11.154.62.81,35177,3389,TCP,4845.72,17653.69,27,10.0,2.35,normal
2026-08-09 18:10:40,192.168.5.82,192.168.4.87,49399,443,TCP,5733.85,15954.26,40,924.99,1.69,normal
2026-08-06 09:02:56,192.168.3.117,222.152.133.178,40663,3389,UDP,4878.98,13541.93,65,533.87,3.35,normal
2026-08-08 07:59:24,192.168.4.186,192.168.4.168,14148,80,TCP,4709.72,10782.53,36,986.57,2.52,normal
2026-08-05 13:04:45,192.168.1.173,223.246.192.181,17254,21,TCP,4272.19,4367.83,10,839.13,2.17,normal
2026-08-06 13:45:23,192.168.4.75,143.203.114.116,37528,8080,UDP,3420.14,24388.98,38,1049.13,1.3,normal
2026-08-07 11:49:29,192.168.3.41,192.168.3.209,19468,5432,UDP,4962.77,25239.15,54,1028.18,2.27,normal
2026-08-09 15:14:32,192.168.1.151,87.239.67.227,20251,25,ICMP,4904.87,16788.95,49,1223.25,2.37,normal
2026-08-05 16:46:17,192.168.5.213,157.203.161.225,15900,3389,TCP,2814.06,13306.13,25,597.99,1.84,normal
2026-08-05 15:32:53,192.168.5.132,192.168.5.177,13784,8080,TCP,5103.48,20555.43,57,1533.65,0.23,normal
2026-08-06 17:05:22,192.168.4.237,192.168.1.104,42955,443,TCP,3395.4,16135.7,55,591.54,3.72,normal
2026-08-08 13:31:32,192.168.2.194,192.168.3.162,10787,80,TCP,3755.57,15379.1,43,174.36,2.22,normal
2026-08-08 10:44:20,192.168.1.190,94.73.31.242,30720,53,TCP,4566.57,25520.25,60,707.72,2.47,normal
2026-08-06 10:55:43,192.168.2.185,177.68.61.79,27179,443,TCP,5236.37,13615.41,81,1559.25,1.68,normal
2026-08-08 09:01:00,192.168.0.77,157.204.60.29,50901,8080,TCP,3500.5,4664.67,28,615.32,2.64,normal
2026-08-09 15:16:57,192.168.5.213,23.159.167.179,20228,3306,UDP,2606.61,11975.23,38,1555.71,2.24,normal
2026-08-08 16:51:21,192.168.3.106,95.8.164.121,24848,3389,UDP,2348.38,9963.7,40,813.77,1.45,normal
2026-08-04 09:51:22,192.168.2.218,115.143.116.60,16313,53,TCP,2296.6,17431.44,32,10.0,2.44,normal
2026-08-07 18:18:24,192.168.2.124,192.168.3.218,23191,3389,TCP,2784.49,15094.17,55,1348.34,1.97,normal
2026-08-07 08:30:26,192.168.4.18,166.104.252.248,33387,3389,ICMP,995.58,12499.25,58,657.38,1.31,normal
2026-08-05 13:10:01,192.168.2.135,117.0.175.74,55232,443,TCP,5500.12,21989.96,30,650.79,1.83,normal
2026-08-09 11:30:32,192.168.4.70,73.177.233.74,32422,3306,TCP,3822.76,17025.04,54,1129.61,0.91,normal
2026-08-09 17:23:58,192.168.2.51,192.168.1.71,28240,3389,TCP,3565.03,8788.61,27,213.28,2.14,normal
2026-08-08 20:39:37,192.168.0.174,9.255.163.90,3058,5432,TCP,3637.85,23800.7,47,974.49,0.81,normal
2026-08-06 16:50:16,192.168.5.200,5.155.40.109,12348,8080,TCP,1017.8,17058.66,52,682.56,1.33,normal
2026-08-06 16:43:49,192.168.0.181,10.221.51.239,47233,53,TCP,1916.05,13825.81,55,779.39,2.5,normal
2026-08-04 10:32:11,192.168.5.181,192.168.3.235,1030,53,TCP,4180.52,19322.74,27,1478.21,0.1,normal
2026-08-07 18:37:31,192.168.4.171,192.168.1.102,40301,80,TCP,3387.89,2771.25,24,51.68,1.65,normal
2026-08-05 11:36:47,192.168.5.250,53.45.99.236,63598,25,TCP,4237.13,13334.73,59,968.71,3.31,normal
2026-08-05 14:03:30,192.168.4.233,75.96.103.4,38567,21,TCP,2862.75,13627.29,42,673.48,3.16,normal
2026-08-05 14:06:35,167.44.56.119,192.168.5.167,5274,21,TCP,215.86,82.95,9,58.67,72.78,brute_force
2026-08-07 15:45:36,192.168.2.122,95.169.56.251,28322,3389,TCP,6180.08,24477.43,32,631.93,1.72,normal
2026-08-04 15:12:49,192.168.2.86,192.168.4.95,55174,443,TCP,7292.52,17067.97,40,660.04,2.82,normal
2026-08-09 16:28:19,192.168.3.71,192.168.3.50,41006,8080,TCP,1904.42,15120.02,39,1268.37,0.77,normal
2026-08-06 02:55:55,192.168.1.248,192.168.4.148,16844,53,UDP,3572.36,15831.87,23,452.7,2.1,normal
2026-08-10 03:22:42,192.168.5.252,30.151.138.110,27654,443,UDP,4308.29,21451.45,40,1244.55,3.41,normal
2026-08-08 10:04:52,192.168.0.225,192.168.1.163,25761,8080,TCP,2379.75,22028.41,35,555.51,2.63,normal
2026-08-06 19:32:10,192.168.4.146,192.168.3.163,18041,22,TCP,5743.39,38653.99,21,969.23,1.43,normal
2026-08-06 10:01:09,192.168.5.41,168.1.42.186,59183,8080,TCP,4000.48,11656.31,44,1235.24,1.3,normal
2026-08-10 08:43:42,192.168.4.66,192.168.3.225,48664,21,ICMP,4496.61,6181.73,37,899.39,2.46,normal
2026-08-09 10:38:51,192.168.3.246,192.168.0.195,26598,25,TCP,7514.29,15868.59,24,1139.17,3.87,normal
2026-08-06 11:04:40,192.168.1.148,192.168.4.209,12590,25,TCP,5181.71,18336.09,84,621.95,1.7,normal
2026-08-04 10:54:19,192.168.0.58,192.168.5.118,42121,5432,TCP,746.71,6283.67,26,396.92,1.45,normal
2026-08-05 12:15:34,192.168.2.48,136.120.122.213,23901,443,TCP,5175.34,22820.07,15,534.29,3.03,normal
2026-08-07 15:53:04,192.168.0.215,73.156.40.21,52894,25,TCP,2947.41,13060.46,34,512.95,2.01,normal
2026-08-09 10:31:55,192.168.2.197,205.148.219.177,21035,21,TCP,1662.47,19061.3,53,1182.6,0.43,normal
2026-08-10 19:55:18,149.253.107.130,192.168.1.38,27832,3306,TCP,85.64,17.41,217,19.35,225.81,ddos
2026-08-05 16:32:00,192.168.3.2,192.168.0.180,3732,22,TCP,4980.05,8572.83,59,1100.82,2.02,normal
2026-08-07 09:14:44,192.168.0.167,100.241.8.244,64216,5432,TCP,3995.82,11801.46,34,650.19,1.02,normal
2026-08-05 08:56:33,192.168.3.29,192.168.4.140,23551,53,TCP,6360.95,11410.12,38,762.82,2.24,normal
2026-08-10 13:16:24,192.168.5.125,122.19.88.71,27433,22,TCP,3172.21,30349.2,31,873.82,3.54,normal
2026-08-06 09:49:07,192.168.5.144,192.168.0.228,44277,443,TCP,3691.24,6813.17,26,1123.86,2.23,normal
2026-08-04 13:41:17,192.168.3.144,193.94.211.135,7314,3389,ICMP,4014.27,13147.43,26,1430.74,1.16,normal
2026-08-04 02:52:35,192.168.0.93,169.84.181.123,38489,21,TCP,5298.81,12877.26,41,1363.77,2.02,normal
2026-08-05 22:46:58,192.168.5.100,112.252.58.66,62130,3389,TCP,5410.04,33619.21,47,351.98,3.49,normal
2026-08-08 15:12:02,192.168.1.126,192.168.2.166,4445,53,TCP,5675.84,18411.81,44,973.59,2.26,normal
2026-08-07 23:47:23,192.168.0.53,38.138.116.59,51684,8080,TCP,439741.06,3560.02,347,53835.48,1.11,data_exfiltration
2026-08-06 17:16:17,192.168.3.191,103.204.89.107,51578,3306,TCP,3292.28,13524.69,38,221.85,1.36,normal
2026-08-07 09:39:54,192.168.2.6,212.116.143.244,53763,25,TCP,3580.24,21488.44,25,372.72,2.54,normal
2026-08-05 16:26:05,192.168.4.136,192.168.1.105,52257,80,TCP,3217.83,17048.85,41,599.94,2.47,normal
2026-08-10 13:05:25,192.168.3.10,49.219.201.231,61336,8080,TCP,3472.98,15597.29,38,886.35,2.66,normal
2026-08-07 16:09:51,192.168.5.248,124.35.31.13,10493,5432,TCP,3513.35,27009.45,37,1101.88,2.72,normal
2026-08-07 14:02:49,192.168.3.120,153.91.143.182,18131,3389,ICMP,3476.0,15809.13,22,256.65,0.1,normal
2026-08-09 15:26:57,192.168.1.162,112.179.39.70,43663,22,UDP,2476.85,22865.14,41,1145.14,2.18,normal
2026-08-07 14:26:26,192.168.3.244,192.168.1.81,49953,25,UDP,5449.21,8229.95,59,175.93,4.12,normal
2026-08-04 14:53:28,192.168.2.121,111.67.236.19,4847,25,TCP,3464.56,6251.05,31,1166.86,3.23,normal
2026-08-08 16:52:32,101.22.46.2,192.168.0.3,21035,23048,TCP,41.79,39.6,3,21.23,48.85,port_scan
2026-08-06 14:41:35,192.168.5.91,7.247.189.100,62767,25,TCP,3463.29,16255.33,15,418.73,0.86,normal
2026-08-07 12:47:45,192.168.3.117,192.168.0.157,1340,80,TCP,3900.83,4744.64,45,764.32,3.61,normal
2026-08-08 16:26:54,192.168.5.89,144.58.105.216,22515,5432,TCP,6680.17,11079.25,20,923.98,2.21,normal
2026-08-07 11:30:06,192.168.0.146,192.168.4.175,11072,80,ICMP,6231.58,11804.9,33,260.72,1.02,normal
2026-08-07 18:42:39,192.168.1.45,197.188.207.70,65030,22,TCP,5037.66,14218.0,55,1042.03,2.51,normal
2026-08-07 06:10:17,192.168.1.8,192.168.2.169,37115,22,TCP,4670.31,12944.7,42,414.91,1.79,normal
2026-08-06 05:47:23,192.168.5.6,192.168.0.144,64607,21,UDP,5884.71,20273.87,38,864.92,0.97,normal
2026-08-09 06:36:43,192.168.1.83,192.168.3.202,12281,22,TCP,3968.13,16761.23,43,669.33,2.12,normal
2026-08-08 17:46:28,192.168.0.229,21.246.67.73,47936,53,UDP,961.69,11598.0,7,705.25,3.47,normal
2026-08-08 15:00:58,192.168.0.85,192.168.0.204,14767,25,TCP,4280.05,21431.04,75,858.76,2.33,normal
2026-08-08 10:24:47,8.174.15.150,192.168.1.110,27709,49297,TCP,79.54,29.16,2,7.76,85.29,port_scan
2026-08-08 16:26:42,192.168.4.170,122.150.78.171,46548,8080,TCP,4377.68,17533.48,39,1504.02,2.07,normal
2026-08-06 14:32:29,192.168.1.56,13.25.144.127,40182,8080,TCP,5407.43,11903.73,41,615.09,1.57,normal
2026-08-05 15:23:03,192.168.4.164,158.247.249.5,1457,53,TCP,4296.87,11091.49,32,671.86,2.42,normal
2026-08-06 13:49:41,192.168.3.214,192.168.0.60,61477,22,ICMP,1859.61,25971.85,28,895.79,2.25,normal
2026-08-06 08:10:32,192.168.1.61,32.220.17.196,6623,80,TCP,3469.72,10411.15,53,1045.41,0.86,normal
2026-08-06 13:29:08,192.168.4.191,66.67.194.184,4658,8080,TCP,2836.19,22394.28,18,994.54,0.99,normal
2026-08-09 16:18:37,192.168.5.30,217.166.15.131,38517,22,TCP,4627.14,10950.37,47,466.8,1.6,normal
2026-08-09 19:46:58,192.168.2.105,39.141.6.27,15799,53,ICMP,6200.42,14403.85,55,1099.94,3.01,normal
2026-08-06 00:28:35,192.168.4.199,213.246.175.22,44690,3389,TCP,3505.3,3076.14,26,191.71,2.38,normal
2026-08-06 10:20:53,192.168.5.97,161.222.165.102,12689,21,TCP,6838.29,9697.69,28,451.71,2.72,normal
2026-08-10 15:08:13,192.168.3.164,192.168.3.79,37399,3306,TCP,3255.11,12285.79,44,1064.35,0.66,normal
2026-08-04 08:51:20,192.168.4.92,192.168.2.142,19339,21,TCP,4043.27,13170.11,36,638.56,2.86,normal
2026-08-07 12:00:57,37.33.194.216,192.168.1.38,5711,3306,TCP,93.58,7.99,202,10.14,89.12,ddos
2026-08-08 20:27:17,192.168.3.16,192.168.2.111,56419,443,ICMP,3387.86,17974.44,52,88.48,0.8,normal
2026-08-09 10:44:29,192.168.5.58,12.170.115.123,31039,5432,TCP,2775.56,8376.52,44,755.93,0.1,normal
2026-08-04 11:14:53,192.168.3.151,104.36.171.184,1120,22,TCP,2870.62,19799.71,32,1680.37,2.22,normal
2026-08-07 08:46:29,192.168.4.201,122.226.28.214,21257,21,TCP,3578.14,15375.94,46,697.03,0.99,normal
2026-08-04 15:50:00,192.168.1.141,55.253.65.54,37058,80,TCP,4174.39,16164.96,26,965.15,2.84,normal
2026-08-05 09:08:30,192.168.2.104,184.5.56.125,26612,3306,ICMP,2791.9,15121.63,17,692.1,2.25,normal
2026-08-09 07:23:23,192.168.4.130,192.168.1.229,34805,3306,TCP,4392.56,25597.45,38,1201.84,2.23,normal
2026-08-05 01:33:53,192.168.4.33,192.168.3.68,26545,21,TCP,2821.8,23018.94,37,381.14,1.78,normal
2026-08-09 02:27:00,192.168.4.103,192.168.2.214,39879,21,UDP,2064.45,22223.25,47,807.23,2.0,normal
2026-08-09 15:07:35,192.168.5.210,192.168.0.161,56772,53,TCP,4755.12,13194.49,37,459.51,2.92,normal
2026-08-05 12:16:17,192.168.2.209,192.168.4.25,27581,5432,TCP,4638.46,17993.01,51,88.69,2.0,normal
2026-08-10 12:16:29,192.168.4.210,192.168.1.85,59938,80,TCP,0.0,18857.96,40,275.54,2.88,normal
2026-08-05 14:31:30,192.168.5.1,162.45.44.5,33875,80,TCP,0.0,8107.95,66,1378.03,2.49,normal
2026-08-06 09:34:46,192.168.3.220,192.168.0.89,16275,443,TCP,4266.86,12366.3,21,269.09,0.82,normal
2026-08-05 11:50:28,192.168.2.6,191.0.47.146,36860,80,UDP,4821.65,8293.45,54,1002.65,2.38,normal
2026-08-05 18:41:09,192.168.5.42,129.174.229.202,9622,21,TCP,4304.85,12254.2,42,1403.65,2.61,normal
2026-08-07 15:54:29,192.168.2.191,23.10.231.177,11940,5432,UDP,3977.16,21499.01,44,598.26,1.19,normal
2026-08-10 15:27:06,192.168.0.142,134.120.132.110,38326,80,TCP,5935.95,10685.1,46,268.84,1.82,normal
2026-08-11 18:26:20,192.168.2.106,40.254.99.92,7562,53,TCP,1367.35,13737.85,35,644.64,2.22,normal
2026-08-05 20:24:07,192.168.2.223,192.168.0.220,56220,80,TCP,6195.85,18331.77,59,1119.38,2.18,normal
2026-08-09 16:43:22,192.168.1.132,192.168.5.247,62849,53,UDP,4250.45,23764.08,30,842.67,2.75,normal
2026-08-07 08:42:43,27.232.158.170,192.168.1.38,37315,3306,TCP,41.47,10.22,204,34.52,124.76,ddos
2026-08-08 09:05:20,192.168.3.194,139.162.159.247,2890,22,TCP,3275.07,23592.06,37,268.77,0.49,normal
2026-08-07 14:38:11,192.168.1.146,192.168.1.138,26171,443,TCP,3829.01,12960.1,69,309.79,2.13,normal
2026-08-08 12:57:41,192.168.3.228,127.177.229.179,29612,80,TCP,5157.88,17647.84,29,891.6,0.14,normal
2026-08-06 06:46:52,192.168.5.133,220.172.94.62,33598,8080,ICMP,858.34,14212.92,33,529.62,3.32,normal
2026-08-07 16:43:56,192.168.2.60,81.55.90.240,10921,80,TCP,1863.89,3179.97,59,397.18,1.28,normal
2026-08-04 10:17:40,192.168.1.225,145.109.49.102,26860,3306,TCP,4544.22,0.0,24,883.14,2.16,normal
2026-08-10 16:10:41,192.168.5.43,192.168.4.141,21359,21,TCP,2530.11,16665.67,49,815.35,3.43,normal
2026-08-08 10:46:52,192.168.5.91,119.11.155.74,53345,443,UDP,2896.64,8117.07,27,780.31,0.75,normal
2026-08-10 14:59:53,192.168.2.184,210.51.82.179,18126,53,TCP,6727.09,19650.93,48,893.61,1.75,normal
2026-08-09 01:03:39,192.168.5.201,40.140.188.220,53061,3389,TCP,4753.12,18397.05,64,664.73,1.04,normal
2026-08-07 10:48:09,192.168.3.84,121.137.27.117,48579,5432,TCP,2023.3,1714.39,52,1131.06,2.84,normal
2026-08-08 12:25:45,192.168.1.20,213.124.52.179,51649,5432,UDP,2128.33,24794.47,18,623.98,2.13,normal
2026-08-06 13:04:20,192.168.3.110,192.168.3.127,3453,21,TCP,6375.9,4462.62,53,1040.63,1.11,normal
2026-08-07 08:36:16,192.168.0.135,192.168.2.251,29291,22,ICMP,4863.32,12109.99,31,764.97,0.91,normal
2026-08-10 12:24:48,192.168.4.246,192.168.5.23,43401,8080,TCP,2417.01,13056.55,43,1204.15,1.55,normal
2026-08-09 17:41:20,131.73.195.201,192.168.5.44,22811,16745,TCP,60.26,30.09,4,10.95,96.55,port_scan
2026-08-10 18:31:10,81.1.21.188,192.168.4.238,17840,21,TCP,217.95,127.51,6,24.3,109.57,brute_force
2026-08-08 09:09:25,192.168.0.163,192.168.1.30,14606,22,TCP,2709.15,13061.75,34,631.46,2.62,normal
2026-08-07 09:18:29,192.168.4.35,173.67.61.109,52830,443,TCP,431847.44,1981.27,376,75247.27,1.23,data_exfiltration
2026-08-05 12:08:01,192.168.5.179,192.168.4.108,26750,53,TCP,2163.84,20328.27,62,202.17,1.83,normal
2026-08-10 14:44:34,192.168.5.89,192.168.5.170,63340,53,TCP,3131.31,12115.0,50,592.92,1.91,normal
2026-08-10 13:00:22,192.168.4.209,192.168.3.14,31339,22,TCP,2911.07,15192.45,39,668.88,1.47,normal
2026-08-07 00:30:27,192.168.0.33,192.168.0.80,17943,443,TCP,5935.69,19992.33,37,235.5,2.82,normal
2026-08-07 07:27:26,192.168.1.82,192.168.3.126,8413,53,ICMP,1886.98,11309.65,50,1317.73,2.61,normal
2026-08-10 23:42:07,192.168.2.206,192.168.1.187,5896,21,TCP,4360.31,22518.8,51,1187.83,2.33,normal
2026-08-08 04:43:45,192.168.4.73,87.229.207.244,5932,3306,TCP,2608.43,16156.79,61,717.06,2.13,normal
2026-08-06 12:27:36,192.168.5.121,192.168.0.68,10364,5432,TCP,3603.03,6576.86,56,1078.19,2.81,normal
2026-08-09 14:44:02,192.168.2.157,192.168.5.82,2867,443,UDP,2803.98,17162.31,60,809.43,3.33,normal
2026-08-04 08:22:05,192.168.1.219,192.168.4.107,30412,22,TCP,4600.65,23591.33,33,247.38,0.39,normal
2026-08-10 10:50:34,192.168.3.249,43.171.4.78,27734,5432,ICMP,5180.2,16121.02,40,1394.47,0.1,normal
2026-08-04 14:31:20,192.168.0.159,154.49.231.85,63717,21,TCP,3306.44,20208.25,36,809.67,1.92,normal
2026-08-11 16:01:46,192.168.3.242,113.149.35.210,56584,25,TCP,3878.93,15471.81,10,1166.53,2.35,normal
2026-08-06 09:50:51,192.168.3.197,192.168.4.118,54248,5432,TCP,5453.44,16206.51,22,711.43,1.59,normal
2026-08-05 10:57:11,192.168.1.72,192.168.1.172,21241,25,TCP,1150.49,14230.42,19,1160.69,2.78,normal
2026-08-05 15:40:41,192.168.1.126,88.131.225.102,5275,8080,TCP,4937.62,26766.63,15,1130.38,2.74,normal
2026-08-11 06:34:18,192.168.4.243,192.168.5.39,27128,80,UDP,6383.15,7421.55,31,763.11,1.25,normal
2026-08-06 18:45:01,192.168.0.245,192.168.0.9,34661,443,TCP,3322.94,15921.17,46,345.32,3.24,normal
2026-08-07 09:45:46,192.168.0.44,192.168.5.33,12909,3306,UDP,4209.03,11200.02,30,1138.69,2.98,normal
2026-08-11 15:39:52,192.168.5.229,213.228.81.191,57482,8080,TCP,5138.45,10363.05,36,605.85,2.08,normal
2026-08-07 13:57:09,192.168.0.220,85.16.112.194,26860,53,TCP,2770.93,12645.97,66,16.51,1.92,normal
2026-08-09 11:27:03,192.168.4.11,12.114.40.188,47226,8080,TCP,6167.6,5964.08,34,10.0,2.01,normal
2026-08-04 10:49:31,192.168.3.241,217.181.230.219,61543,3306,TCP,3719.54,6571.41,34,128.15,2.75,normal
2026-08-08 09:03:05,192.168.2.104,192.168.4.174,14124,3306,TCP,6695.52,2868.04,48,1143.47,2.54,normal
2026-08-06 01:33:55,192.168.3.52,119.123.31.37,15612,22,TCP,510993.15,1135.97,427,52474.24,1.69,data_exfiltration
2026-08-06 11:35:31,192.168.2.16,192.168.4.16,30063,443,TCP,4702.81,25697.43,36,10.0,2.67,normal
2026-08-09 12:05:18,192.168.4.211,36.212.68.224,54890,25,TCP,2097.31,9373.94,50,1003.26,2.89,normal
2026-08-04 12:03:23,192.168.1.230,87.134.113.40,26816,21,TCP,518277.8,1240.99,333,91606.28,2.44,data_exfiltration
2026-08-09 16:22:36,192.168.4.238,151.88.7.111,41126,25,TCP,4056.47,21967.27,64,1118.17,2.03,normal
2026-08-07 10:22:38,192.168.1.56,111.243.26.105,59739,80,UDP,4571.87,14756.36,38,903.57,2.54,normal
2026-08-04 07:16:04,2.196.140.40,192.168.0.83,60698,3306,TCP,203.64,153.14,4,56.66,93.17,brute_force
2026-08-06 09:39:14,192.168.2.220,192.168.0.17,59952,5432,TCP,1848.89,21617.46,37,560.31,1.87,normal
2026-08-07 16:27:21,192.168.1.129,174.23.198.121,50269,3306,TCP,6381.1,17399.98,42,1134.8,2.37,normal
2026-08-06 17:29:50,192.168.3.202,173.212.44.177,31762,25,TCP,2746.78,0.0,84,875.84,1.41,normal
2026-08-09 04:32:05,192.168.4.23,192.168.3.23,59914,8080,TCP,3444.83,24578.79,17,355.16,1.47,normal
2026-08-07 18:46:52,192.168.4.184,184.44.222.166,13068,25,TCP,3941.06,6950.09,37,944.84,2.87,normal
2026-08-09 11:44:45,192.168.2.9,192.168.0.5,41403,21,UDP,2813.84,21095.62,33,205.93,0.1,normal
2026-08-07 16:55:33,192.168.0.178,192.168.3.9,49946,22,UDP,3220.91,12954.55,46,830.86,1.41,normal
2026-08-05 07:56:23,204.4.252.73,192.168.0.43,38316,7867,TCP,42.72,22.87,2,15.78,86.57,port_scan
2026-08-08 18:09:17,192.168.5.81,192.168.1.187,4931,3389,TCP,1244.1,20379.03,38,420.33,1.9,normal
2026-08-08 00:58:29,192.168.2.34,104.18.20.87,43280,80,TCP,1607.87,17524.2,31,1152.46,2.0,normal
2026-08-06 17:08:44,192.168.0.48,36.95.63.198,10493,3306,TCP,7422.16,18953.91,49,645.46,2.05,normal
2026-08-06 08:20:18,192.168.4.144,192.168.5.139,36115,8080,UDP,2757.4,10469.25,47,1753.84,3.0,normal
2026-08-07 16:44:33,192.168.3.242,44.139.128.155,59621,5432,UDP,5828.0,12642.94,56,594.32,3.0,normal
2026-08-08 16:25:06,192.168.3.199,211.128.235.181,40712,80,TCP,3747.79,15899.97,38,1121.09,1.33,normal
2026-08-04 10:37:04,192.168.4.116,69.74.219.158,18748,443,UDP,3668.53,10430.66,63,571.89,1.07,normal
2026-08-08 15:21:51,192.168.1.148,192.168.3.197,38584,22,UDP,807.03,3890.48,52,581.26,1.01,normal
2026-08-07 12:45:22,192.168.4.124,14.73.109.193,2216,8080,TCP,4930.26,14569.73,27,774.79,1.14,normal
2026-08-04 12:43:17,192.168.4.38,192.168.4.69,28070,53,TCP,1364.18,4412.21,28,1015.62,2.29,normal
2026-08-08 00:48:51,192.168.1.179,72.79.110.246,51060,21,TCP,3304.87,12205.62,43,34.69,0.28,normal
2026-08-06 14:29:56,192.168.3.45,35.198.125.242,26741,8080,TCP,4702.8,15913.62,58,974.95,1.44,normal
2026-08-08 15:24:15,192.168.4.100,192.168.0.131,27257,3306,TCP,6432.18,15602.13,45,10.0,2.75,normal
2026-08-08 08:16:31,192.168.2.123,78.147.166.96,40167,3306,TCP,2887.75,12937.46,41,600.22,2.67,normal
2026-08-07 14:13:43,192.168.4.187,192.168.4.187,5342,53,TCP,4969.29,18377.59,35,861.54,4.08,normal
2026-08-06 17:30:26,192.168.2.188,131.10.12.182,45750,5432,UDP,4643.22,16020.64,17,547.92,1.72,normal
2026-08-07 01:15:44,192.168.5.34,192.168.5.13,60311,5432,UDP,5281.79,8448.4,53,868.74,2.55,normal
2026-08-04 15:54:02,192.168.0.98,155.150.112.211,26761,25,UDP,5468.87,6679.83,31,1760.57,0.1,normal
2026-08-05 11:29:36,192.168.3.194,192.168.2.78,56627,3389,UDP,3922.95,14405.5,33,434.72,3.1,normal
2026-08-04 17:21:20,192.168.0.77,154.187.232.36,42936,22,TCP,6151.69,14005.18,47,960.65,2.86,normal
2026-08-10 18:47:36,1.186.105.161,192.168.4.172,26033,44268,TCP,60.89,60.08,4,4.45,72.72,port_scan
2026-08-05 09:49:44,192.168.1.11,192.168.1.167,37294,5432,UDP,4345.8,10351.9,72,1375.84,1.26,normal
2026-08-08 09:24:40,152.41.89.109,192.168.3.27,5850,2500,TCP,63.64,43.06,5,17.4,75.19,port_scan
2026-08-10 12:39:52,192.168.1.107,192.168.4.188,29340,8080,TCP,4546.21,15043.07,8,864.2,4.21,normal
2026-08-04 10:56:28,192.168.4.181,120.52.224.111,14982,21,TCP,4122.47,17367.26,39,158.35,2.03,normal
